date,symbol,Adjusted,Close,High,Low,Open,Volume
2013-05-21,AAPL,55.823502,62.808571,63.639999,62.028572,62.592857,114005500
2013-05-22,AAPL,56.03809,63.049999,64.050003,62.602856,63.435715,110759600
2013-05-23,AAPL,56.138401,63.162857,63.737144,62.255714,62.278572,88255300
2013-05-24,AAPL,56.520561,63.592857,63.665714,62.908573,62.978573,69041700
2013-05-28,AAPL,56.049515,63.062859,64.444283,62.978573,64.271431,96536300
2013-05-29,AAPL,56.495171,63.564285,63.92857,62.771427,62.857143,82644100
2013-05-30,AAPL,57.33699,64.511429,64.928574,63.501427,63.664288,88379900
2013-05-31,AAPL,57.102085,64.247147,65.300003,64.214287,64.64286,96075700
2013-06-03,AAPL,57.227791,64.388573,64.622856,63.21143,64.389999,93088100
2013-06-04,AAPL,57.048763,64.187141,64.918571,63.912857,64.745712,73182200
2013-06-05,AAPL,56.515488,63.587143,64.388573,63.387142,63.664288,72647400
2013-06-06,AAPL,55.671135,62.637142,63.857143,62.007141,63.638573,104233500
2013-06-07,AAPL,56.096489,63.115715,63.32,61.824287,62.357143,101133900
2013-06-10,AAPL,55.725742,62.69857,64.154289,62.400002,63.532856,112538300
2013-06-11,AAPL,55.561951,62.514286,63.251427,61.902859,62.248573,71528100
2013-06-12,AAPL,54.875038,61.741428,63.035713,61.642857,62.785713,66306800
2013-06-13,AAPL,55.353714,62.279999,62.44857,61.25,61.785713,71458100
2013-06-14,AAPL,54.603321,61.435715,62.327145,61.214287,62.200001,67966500
2013-06-17,AAPL,54.850918,61.714287,62.242859,61.48,61.634285,64853600
2013-06-18,AAPL,54.821705,61.681427,62.128571,61.458572,61.651428,48756400
2013-06-19,AAPL,53.708191,60.42857,61.665714,60.42857,61.628571,77735000
2013-06-20,AAPL,52.926052,59.548573,60.854286,59.310001,59.900002,89327700
2013-06-21,AAPL,52.501984,59.07143,60,58.299999,59.784286,120279600
2013-06-24,AAPL,51.11039,57.505714,58.380001,56.864285,58.200001,120186500
2013-06-25,AAPL,51.121815,57.51857,58.255714,56.975716,57.957142,78540700
2013-06-26,AAPL,50.542839,56.867142,57.827145,56.522858,57.700001,91931000
2013-06-27,AAPL,49.998131,56.254284,57.341427,56.220001,57.035713,84311500
2013-06-28,AAPL,50.347298,56.647144,57.181427,55.552856,55.908573,144629100
2013-07-01,AAPL,51.958546,58.459999,58.895714,57.317142,57.527142,97763400
2013-07-02,AAPL,53.135551,59.784286,60.232857,58.495716,58.565716,117466300
2013-07-03,AAPL,53.428848,60.114285,60.425713,59.635715,60.122856,60232200
2013-07-05,AAPL,52.999695,59.631428,60.470001,59.335712,60.055714,68506200
2013-07-08,AAPL,52.698784,59.292858,60.142857,58.664288,60.015713,74534600
2013-07-09,AAPL,53.625652,60.335712,60.5,58.625713,59.085712,88146100
2013-07-10,AAPL,53.419975,60.104286,60.685715,59.75,59.942856,70351400
2013-07-11,AAPL,54.252888,61.041428,61.17857,60.167141,60.421429,81573100
2013-07-12,AAPL,54.153854,60.93,61.398571,60.487144,61.092857,69890800
2013-07-15,AAPL,54.271938,61.062859,61.637142,60.685715,60.715714,60479300
2013-07-16,AAPL,54.622364,61.457142,61.529999,60.595715,60.931427,54134500
2013-07-17,AAPL,54.636337,61.472858,61.745716,61.174286,61.385715,49747600
2013-07-18,AAPL,54.820435,61.68,62.124287,61.515713,61.91143,54719700
2013-07-19,AAPL,53.95578,60.707142,61.997143,60.621429,61.871429,67180400
2013-07-22,AAPL,54.128464,60.901428,61.392857,60.781429,61.351429,51949100
2013-07-23,AAPL,53.199036,59.855713,60.994286,59.815716,60.857143,92348900
2013-07-24,AAPL,55.931431,62.93,63.512856,62.18,62.704285,147984200
2013-07-25,AAPL,55.676224,62.642857,63.057144,62.258572,62.957142,57373400
2013-07-26,AAPL,55.992386,62.998573,63.005714,62.048573,62.185715,50038100
2013-07-29,AAPL,56.85577,63.970001,64.284286,62.885715,62.971428,62014400
2013-07-30,AAPL,57.557915,64.760002,65.307144,64.175713,64.279999,77355600
2013-07-31,AAPL,57.4576,64.647141,65.334282,64.204285,64.998573,80739400
2013-08-01,AAPL,57.984528,65.239998,65.257141,64.751427,65.10714,51562700
2013-08-02,AAPL,58.728561,66.077141,66.121429,65.237144,65.43,68695900
2013-08-05,AAPL,59.605927,67.064285,67.238571,66.021431,66.384285,79713900
2013-08-06,AAPL,59.07267,66.464287,67.412857,66.024284,66.860001,83714400
2013-08-07,AAPL,59.038376,66.425713,66.714287,65.96714,66.257141,74714500
2013-08-08,AAPL,58.920799,65.858574,66.300003,65.421425,66.265717,63944300
2013-08-09,AAPL,58.082375,64.921425,65.779999,64.807144,65.519997,66716300
2013-08-12,AAPL,59.732368,66.765717,66.949997,65.232857,65.265717,91108500
2013-08-13,AAPL,62.570992,69.938568,70.665718,66.864288,67.277145,220485300
2013-08-14,AAPL,63.712326,71.214287,72.035713,70.485718,71.125717,189093100
2013-08-15,AAPL,63.636925,71.129997,71.771431,69.868568,70.917145,122573500
2013-08-16,AAPL,64.201828,71.761429,71.848572,71.265717,71.449997,90576500
2013-08-19,AAPL,64.893272,72.534286,73.391426,72,72.048569,127629600
2013-08-20,AAPL,64.04081,71.581429,72.938568,71.545715,72.815712,89672100
2013-08-21,AAPL,64.20565,71.765717,72.449997,71.599998,71.941429,83969900
2013-08-22,AAPL,64.282341,71.851425,72.227142,71.171425,72.139999,61051900
2013-08-23,AAPL,64.034378,71.574287,71.907143,71.335716,71.895714,55682900
2013-08-26,AAPL,64.283607,71.852859,72.885712,71.5,71.535713,82741400
2013-08-27,AAPL,62.445732,69.798569,71.78714,69.471428,71.14286,106047200
2013-08-28,AAPL,62.740967,70.128571,70.828575,69.428574,69.428574,76902000
2013-08-29,AAPL,62.843216,70.242859,70.928574,70.16143,70.235718,59914400
2013-08-30,AAPL,62.270653,69.602859,70.421425,69.5,70.285713,68074300
2013-09-03,AAPL,62.444466,69.797142,71.514282,69.621429,70.442856,82982200
2013-09-04,AAPL,63.736599,71.241432,71.748573,70.897141,71.365715,86258200
2013-09-05,AAPL,63.299492,70.752853,71.525711,70.519997,71.464287,59091900
2013-09-06,AAPL,63.676525,71.174286,71.339996,69.992859,71.205711,89881400
2013-09-09,AAPL,64.692596,72.309998,72.559998,71.925713,72.14286,85171800
2013-09-10,AAPL,63.218979,70.662857,72.492859,69.928574,72.314285,185798900
2013-09-11,AAPL,59.777115,66.815712,67.669998,66.401428,66.715714,224674100
2013-09-12,AAPL,60.413586,67.527145,67.914284,66.572861,66.928574,101012800
2013-09-13,AAPL,59.417957,66.414284,67.404289,66.385712,67.048569,74708900
2013-09-16,AAPL,57.528954,64.302856,65.944283,63.888573,65.85714,135926700
2013-09-17,AAPL,58.193565,65.045715,65.672859,63.92857,63.994286,99845200
2013-09-18,AAPL,59.389862,66.382858,66.621429,65.808571,66.168571,114215500
2013-09-19,AAPL,60.363731,67.471428,67.975716,67.035713,67.242859,101135300
2013-09-20,AAPL,59.73877,66.772858,68.364288,66.571426,68.285713,174825700
2013-09-23,AAPL,62.707752,70.091431,70.987144,68.942856,70.871429,190526700
2013-09-24,AAPL,62.510921,69.871429,70.781425,69.688568,70.697144,91086100
2013-09-25,AAPL,61.543415,68.790001,69.94857,68.775711,69.885712,79239300
2013-09-26,AAPL,62.142822,69.459999,69.794289,69.128571,69.428574,59305400
2013-09-27,AAPL,61.699341,68.964287,69.238571,68.674286,69.111427,57010100
2013-09-30,AAPL,60.932487,68.10714,68.808571,67.772858,68.178574,65039100
2013-10-01,AAPL,62.365208,69.708572,69.877144,68.339996,68.349998,88470900
2013-10-02,AAPL,62.569702,69.937141,70.257141,69.10714,69.375717,72296000
2013-10-03,AAPL,61.783703,69.058571,70.335716,68.677139,70.072861,80688300
2013-10-04,AAPL,61.73513,69.004288,69.228569,68.371429,69.122856,64717100
2013-10-07,AAPL,62.338379,69.678574,70.378571,69.335716,69.508568,78073100
2013-10-08,AAPL,61.46801,68.705711,70.091431,68.648575,69.991432,72729300
2013-10-09,AAPL,62.190121,69.512856,69.684288,68.325714,69.234283,75431300
2013-10-10,AAPL,62.579937,69.94857,70.339996,69.577141,70.188568,69650700
2013-10-11,AAPL,62.985088,70.401428,70.548569,69.308571,69.57,66934700
2013-10-14,AAPL,63.3979,70.862854,71.082855,69.907143,69.975716,65474500
2013-10-15,AAPL,63.735325,71.239998,71.714287,70.788574,71.072861,80018400
2013-10-16,AAPL,64.045898,71.587143,71.790001,71.318573,71.541428,62775300
2013-10-17,AAPL,64.479172,72.071426,72.111427,71.382858,71.425713,63398300
2013-10-18,AAPL,65.040237,72.69857,72.751427,72.244286,72.284286,72635500
2013-10-21,AAPL,66.634018,74.480003,74.900002,73.074287,73.110001,99526700
2013-10-22,AAPL,66.443581,74.267143,75.492859,72.575714,75.201431,133515900
2013-10-23,AAPL,67.094139,74.994286,75.095711,74.14286,74.14286,78430800
2013-10-24,AAPL,67.982399,75.987144,76.067146,74.635712,75,96191200
2013-10-25,AAPL,67.221924,75.137146,76.175713,75.015717,75.902855,84448000
2013-10-28,AAPL,67.722931,75.697144,75.85714,74.744286,75.577141,137610200
2013-10-29,AAPL,66.035889,73.811432,77.035713,73.505714,76.610001,158951800
2013-10-30,AAPL,67.086464,74.985718,75.360001,73.860001,74.230003,88540900
2013-10-31,AAPL,66.805275,74.671425,75.355713,74.46714,75,68924100
2013-11-01,AAPL,66.464012,74.290001,74.971428,73.691429,74.860001,68722500
2013-11-04,AAPL,67.322884,75.25,75.260002,74.115715,74.442856,61156900
2013-11-05,AAPL,67.156746,75.064285,75.555717,74.714287,74.940002,66303300
2013-11-06,AAPL,66.966484,74.417145,74.980003,74.028572,74.878571,55843900
2013-11-07,AAPL,65.882751,73.21286,74.741432,73.197144,74.225716,65655100
2013-11-08,AAPL,66.920204,74.365715,74.447144,73.227142,73.511429,69829200
2013-11-11,AAPL,66.726067,74.150002,74.524284,73.487144,74.284286,56863100
2013-11-12,AAPL,66.84948,74.28714,74.845711,73.85714,73.952858,51069200
2013-11-13,AAPL,66.929192,74.375717,74.60714,73.851425,74,49305200
2013-11-14,AAPL,67.89724,75.451431,75.611427,74.552856,74.687141,70604800
2013-11-15,AAPL,67.489693,74.998573,75.584282,74.927139,75.225716,79480100
2013-11-18,AAPL,66.672089,74.089996,75.312859,74.028572,74.998573,61236000
2013-11-19,AAPL,66.790359,74.221428,74.76857,73.995712,74.147141,52234700
2013-11-20,AAPL,66.205444,73.571426,74.345711,73.475716,74.175713,48479200
2013-11-21,AAPL,66.994759,74.44857,74.458572,73.381432,73.942856,65506700
2013-11-22,AAPL,66.822495,74.257141,74.594284,74.075714,74.21714,55931400
2013-11-25,AAPL,67.32901,74.82,75.124283,74.428574,74.431427,57327900
2013-11-26,AAPL,68.570824,76.199997,76.591431,74.85714,74.874283,100345700
2013-11-27,AAPL,70.185463,77.994286,78,76.199997,76.615715,90862100
2013-11-29,AAPL,71.485153,79.438568,79.761429,78.258568,78.497147,79531900
2013-12-02,AAPL,70.862946,78.747147,80.618568,78.688568,79.714287,118136200
2013-12-03,AAPL,72.802834,80.902855,80.91143,79.668571,79.757141,112742000
2013-12-04,AAPL,72.633133,80.714287,81.312859,80.117142,80.785713,94452400
2013-12-05,AAPL,73.005959,81.128571,82.162857,80.915718,81.807144,111895000
2013-12-06,AAPL,71.99295,80.002853,80.964287,79.938568,80.827141,86088100
2013-12-09,AAPL,72.816994,80.918571,81.368568,80.128571,80.128571,80123400
2013-12-10,AAPL,72.70385,80.792854,81.125717,80.171425,80.511429,69567400
2013-12-11,AAPL,72.165207,80.194283,81.567146,79.955711,81,89929700
2013-12-12,AAPL,72.059807,80.077141,80.762856,80.004288,80.305717,65572500
2013-12-13,AAPL,71.27433,79.204285,80.41143,79.095711,80.407143,83205500
2013-12-16,AAPL,71.668976,79.64286,80.377144,79.28714,79.288574,70648200
2013-12-17,AAPL,71.346321,79.284286,79.919998,79.054283,79.401428,57475600
2013-12-18,AAPL,70.803841,78.681427,78.778572,76.971428,78.528572,141465800
2013-12-19,AAPL,69.992645,77.779999,78.571426,77.675713,78.5,80077200
2013-12-20,AAPL,70.578842,78.431427,78.80143,77.831429,77.918571,109103400
2013-12-23,AAPL,73.287506,81.441429,81.531425,80.394287,81.14286,125326600
2013-12-24,AAPL,72.976387,81.095711,81.697144,80.861427,81.412857,41888700
2013-12-26,AAPL,72.491737,80.557144,81.35714,80.482857,81.157143,51002000
2013-12-27,AAPL,72.001923,80.012856,80.629997,79.928574,80.545715,56471100
2013-12-30,AAPL,71.285904,79.21714,80.012856,78.902855,79.637146,63407400
2013-12-31,AAPL,72.121513,80.145714,80.182854,79.14286,79.167145,55771100
2014-01-02,AAPL,71.107201,79.01857,79.575714,78.860001,79.382858,58671200
2014-01-03,AAPL,69.545288,77.28286,79.099998,77.204285,78.980003,98116900
2014-01-06,AAPL,69.924515,77.704285,78.114288,76.228569,76.778572,103152700
2014-01-07,AAPL,69.424438,77.148575,77.994286,76.845711,77.760002,79302300
2014-01-08,AAPL,69.864105,77.637146,77.937141,76.955711,76.972855,64632400
2014-01-09,AAPL,68.971939,76.645714,78.122856,76.478569,78.114288,69787200
2014-01-10,AAPL,68.511696,76.134285,77.257141,75.872856,77.118568,76244000
2014-01-13,AAPL,68.870354,76.53286,77.5,75.697144,75.701431,94623200
2014-01-14,AAPL,70.240776,78.055717,78.104286,76.808571,76.888573,83140400
2014-01-15,AAPL,71.651016,79.622856,80.028572,78.808571,79.074287,97909700
2014-01-16,AAPL,71.25119,79.178574,79.550003,78.811432,79.271431,57319500
2014-01-17,AAPL,69.505417,77.238571,78.867142,77.128571,78.78286,106684900
2014-01-21,AAPL,70.585274,78.438568,78.581429,77.202858,77.284286,82131700
2014-01-22,AAPL,70.898949,78.78714,79.612854,78.258568,78.701431,94996300
2014-01-23,AAPL,71.499313,79.454285,79.5,77.830002,78.562859,100809800
2014-01-24,AAPL,70.199638,78.010002,79.374283,77.821426,79.14286,107338700
2014-01-27,AAPL,70.769104,78.64286,79.257141,77.964287,78.581429,138719700
2014-01-28,AAPL,65.112747,72.35714,73.571426,71.724289,72.68,266380800
2014-01-29,AAPL,64.373535,71.535713,72.48143,71.23143,71.992859,125702500
2014-01-30,AAPL,64.248833,71.397141,72.35714,70.957146,71.791428,169625400
2014-01-31,AAPL,64.354248,71.514282,71.647141,70.507141,70.739998,116199300
2014-02-03,AAPL,64.473801,71.647141,72.53286,71.328575,71.80143,100366000
2014-02-04,AAPL,65.407135,72.684288,72.779999,71.822861,72.264282,94170300
2014-02-05,AAPL,65.89563,73.227142,73.611427,72.321426,72.365715,82086200
2014-02-06,AAPL,66.279694,73.215714,73.35714,72.544289,72.865715,64441300
2014-02-07,AAPL,67.206963,74.239998,74.704285,73.91143,74.482857,92570100
2014-02-10,AAPL,68.41095,75.57,75.998573,74,74.094284,86389800
2014-02-11,AAPL,69.312332,76.565712,76.821426,75.64286,75.80143,70564200
2014-02-12,AAPL,69.307167,76.559998,77.080002,76.177139,76.707146,77025200
2014-02-13,AAPL,70.407707,77.775711,77.835716,76.314285,76.379997,76849500
2014-02-14,AAPL,70.35083,77.71286,77.997147,77.315712,77.495712,68231100
2014-02-18,AAPL,70.609474,77.998573,78.741432,77.944283,78,65062900
2014-02-19,AAPL,69.494705,76.767143,78.127144,76.335716,77.821426,78442000
2014-02-20,AAPL,68.690308,75.878571,76.714287,75.571426,76.141426,76464500
2014-02-21,AAPL,67.927292,75.035713,76.367142,74.942856,76.112854,69696200
2014-02-24,AAPL,68.224747,75.364288,75.702858,74.631432,74.735718,72227400
2014-02-25,AAPL,67.51474,74.580002,75.652855,74.428574,75.625717,57988000
2014-02-26,AAPL,66.905632,73.907143,75,73.657143,74.80143,69054300
2014-02-27,AAPL,68.240265,75.381432,75.540001,73.721428,73.877144,75470500
2014-02-28,AAPL,68.055313,75.177139,76.10714,74.58857,75.582855,92992200
2014-03-03,AAPL,68.2519,75.394287,75.807144,74.687141,74.774284,59695300
2014-03-04,AAPL,68.701942,75.891426,76.091431,75.395714,75.85714,64785000
2014-03-05,AAPL,68.846786,76.05143,76.39286,75.589996,75.845711,50015700
2014-03-06,AAPL,68.638573,75.821426,76.348572,75.442856,76.112854,46372200
2014-03-07,AAPL,68.59848,75.777145,75.997147,75.150002,75.870003,55182400
2014-03-10,AAPL,68.660553,75.845711,76.190002,75.477142,75.480003,44646000
2014-03-11,AAPL,69.32914,76.584282,76.96286,76.084282,76.492859,69806100
2014-03-12,AAPL,69.3964,76.658569,76.764282,76,76.358574,49831600
2014-03-13,AAPL,68.625633,75.807144,77.094284,75.594284,76.777145,64435700
2014-03-14,AAPL,67.854874,74.955711,75.841431,74.714287,75.541428,59299800
2014-03-17,AAPL,68.120003,75.248573,75.709999,75.121429,75.385712,49886200
2014-03-18,AAPL,68.722649,75.914284,75.995712,75.028572,75.128571,52411800
2014-03-19,AAPL,68.704536,75.894287,76.605713,75.571426,76.03714,56189000
2014-03-20,AAPL,68.373459,75.528572,76.095711,75.335716,75.69857,52099600
2014-03-21,AAPL,68.912712,76.124283,76.25,75.190002,75.989998,93511600
2014-03-24,AAPL,69.730057,77.027145,77.214287,76.437141,76.917145,88925200
2014-03-25,AAPL,70.480148,77.855713,77.964287,77.084282,77.35714,70573300
2014-03-26,AAPL,69.806358,77.111427,78.428574,76.980003,78.074287,74942000
2014-03-27,AAPL,69.506332,76.779999,77.35714,76.445717,77.145714,55507900
2014-03-28,AAPL,69.428749,76.694283,76.991432,76.321426,76.902855,50141000
2014-03-31,AAPL,69.413216,76.677139,77.258568,76.561432,77.03286,42167300
2014-04-01,AAPL,70.048203,77.378571,77.410004,76.681427,76.822861,50190000
2014-04-02,AAPL,70.164581,77.507141,77.639999,77.18,77.482857,45105200
2014-04-03,AAPL,69.678329,76.970001,77.5,76.805717,77.341431,40586000
2014-04-04,AAPL,68.776962,75.974289,77.14286,75.797142,77.115715,68812800
2014-04-07,AAPL,67.697105,74.781425,75.842857,74.555717,75.431427,72462600
2014-04-08,AAPL,67.693222,74.777145,75.160004,74.099998,75.027145,60972100
2014-04-09,AAPL,68.582962,75.760002,75.784286,74.574287,74.662857,51542400
2014-04-10,AAPL,67.698395,74.78286,76.034286,74.738571,75.811432,59913000
2014-04-11,AAPL,67.197906,74.230003,74.690002,73.877144,74.14286,67929400
2014-04-14,AAPL,67.465599,74.525711,74.594284,73.887146,74.557144,51418500
2014-04-15,AAPL,66.98452,73.994286,74.519997,73.047142,74.324287,66622500
2014-04-16,AAPL,67.1203,74.144287,74.441429,73.44857,74.007141,53691400
2014-04-17,AAPL,67.887184,74.991432,75.394287,74.171425,74.285713,71083600
2014-04-21,AAPL,68.692894,75.881432,76.019997,74.851425,75.048569,45637200
2014-04-22,AAPL,68.761436,75.957146,75.975716,75.214287,75.472855,50640800
2014-04-23,AAPL,67.862625,74.964287,75.875717,74.921425,75.580002,98735000
2014-04-24,AAPL,73.426125,81.110001,81.428574,80.104286,81.172859,189977900
2014-04-25,AAPL,73.965424,81.705711,81.71286,80.565712,80.647141,97568800
2014-04-28,AAPL,76.829926,84.870003,85.10714,81.792854,81.828575,167371400
2014-04-29,AAPL,76.602325,84.618568,85.139999,84.215714,84.82,84344400
2014-04-30,AAPL,76.312637,84.298569,85.632858,84.257141,84.662857,114160200
2014-05-01,AAPL,76.492416,84.497147,84.971428,83.765717,84.571426,61012000
2014-05-02,AAPL,76.634659,84.654289,84.885712,84.244286,84.620003,47878600
2014-05-05,AAPL,77.718399,85.851425,85.85714,84.285713,84.305717,71766800
2014-05-06,AAPL,76.871338,84.915718,86.344284,84.915718,85.971428,93641100
2014-05-07,AAPL,76.602325,84.618568,85.327141,83.961426,85.035713,70716100
2014-05-08,AAPL,76.465782,83.998573,84.915718,83.771431,84.035713,57574300
2014-05-09,AAPL,76.147163,83.648575,83.75,82.904289,83.505714,72899400
2014-05-12,AAPL,77.095222,84.690002,84.808571,83.914284,83.927139,53302200
2014-05-13,AAPL,77.216141,84.822861,84.934288,84.385712,84.571426,39934300
2014-05-14,AAPL,77.230438,84.83857,85.342857,84.534286,84.632858,41601000
2014-05-15,AAPL,76.573708,84.117142,85.228569,84.005714,84.957146,57711500
2014-05-16,AAPL,77.703812,85.358574,85.361427,83.628571,84.089996,69064100
2014-05-19,AAPL,78.624557,86.370003,86.761429,85.332855,85.407143,79438800
2014-05-20,AAPL,78.640152,86.387146,86.628571,85.818573,86.358574,58709000
2014-05-21,AAPL,78.848228,86.615715,86.671425,86.008568,86.261429,49214900
2014-05-22,AAPL,78.973053,86.752853,87.121429,86.300003,86.657143,50190000
2014-05-23,AAPL,79.865181,87.732857,87.818573,86.638573,86.75,58052400
2014-05-27,AAPL,81.36071,89.375717,89.408569,87.947144,87.982857,87216500
2014-05-28,AAPL,81.150032,89.144287,89.975716,89.111427,89.431427,78870400
2014-05-29,AAPL,82.628647,90.76857,90.98143,89.681427,89.692856,94118500
2014-05-30,AAPL,82.319153,90.428574,92.024284,89.842857,91.139999,141005200
2014-06-02,AAPL,81.753456,89.807144,90.690002,88.928574,90.565712,92337700
2014-06-03,AAPL,82.909561,91.077141,91.248573,89.75,89.779999,73177300
2014-06-04,AAPL,83.856285,92.117142,92.555717,90.872856,91.062859,83870500
2014-06-05,AAPL,84.185326,92.478569,92.767143,91.80143,92.314285,75951400
2014-06-06,AAPL,83.953819,92.224289,93.03714,92.067146,92.842857,87484600
2014-06-09,AAPL,85.297188,93.699997,93.879997,91.75,92.699997,75415000
2014-06-10,AAPL,85.797882,94.25,95.050003,93.57,94.730003,62777000
2014-06-11,AAPL,85.442848,93.860001,94.760002,93.470001,94.129997,45681000
2014-06-12,AAPL,84.013641,92.290001,94.120003,91.900002,94.040001,54749000
2014-06-13,AAPL,83.094223,91.279999,92.440002,90.879997,92.199997,54525000
2014-06-16,AAPL,83.931717,92.199997,92.75,91.449997,91.510002,35561000
2014-06-17,AAPL,83.822487,92.080002,92.699997,91.800003,92.309998,29726000
2014-06-18,AAPL,83.913513,92.18,92.290001,91.349998,92.269997,33514000
2014-06-19,AAPL,83.622215,91.860001,92.300003,91.339996,92.290001,35528000
2014-06-20,AAPL,82.757423,90.910004,92.550003,90.900002,91.849998,100898000
2014-06-23,AAPL,82.684586,90.830002,91.620003,90.599998,91.32,43694000
2014-06-24,AAPL,82.183914,90.279999,91.739998,90.190002,90.75,39036000
2014-06-25,AAPL,82.256729000000007,90.360001,90.699997,89.650002,90.209999,36869000
2014-06-26,AAPL,82.748299,90.900002,91.050003,89.800003,90.370003,32629000
2014-06-27,AAPL,83.731461,91.980003,92,90.769997,90.82,64029000
2014-06-30,AAPL,84.59626,92.93,93.730003,92.089996,92.099998,49482300
2014-07-01,AAPL,85.133339,93.519997,94.07,93.129997,93.519997,38223000
2014-07-02,AAPL,85.096939,93.480003,94.059998,93.089996,93.870003,28465000
2014-07-03,AAPL,85.597595,94.029999,94.099998,93.199997,93.669998,22891800
2014-07-07,AAPL,87.36364,95.970001,95.989998,94.099998,94.139999,56468000
2014-07-08,AAPL,86.799232,95.349998,96.800003,93.919998,96.269997,65222000
2014-07-09,AAPL,86.83564,95.389999,95.949997,94.760002,95.440002,36436000
2014-07-10,AAPL,86.517044,95.040001,95.550003,93.519997,93.760002,39686000
2014-07-11,AAPL,86.680893,95.220001,95.889999,94.860001,95.360001,34018000
2014-07-14,AAPL,87.800583,96.449997,96.889999,95.650002,95.860001,42810000
2014-07-15,AAPL,86.771927,95.32,96.849998,95.029999,96.800003,45477900
2014-07-16,AAPL,86.280357,94.779999,97.099998,94.739998,96.970001,53396300
2014-07-17,AAPL,84.741905,93.089996,95.279999,92.57,95.029999,57298000
2014-07-18,AAPL,85.961739,94.43,94.739998,93.019997,93.620003,49988000
2014-07-21,AAPL,85.515701,93.940002,95,93.720001,94.989998,39079000
2014-07-22,AAPL,86.225731,94.720001,94.889999,94.120003,94.68,55197000
2014-07-23,AAPL,88.474243,97.190002,97.879997,95.169998,95.419998,92918000
2014-07-24,AAPL,88.328583,97.029999,97.32,96.419998,97.040001,45729000
2014-07-25,AAPL,88.911179,97.669998,97.839996,96.639999,96.849998,43469000
2014-07-28,AAPL,90.140106,99.019997,99.239998,97.550003,97.82,55318000
2014-07-29,AAPL,89.557503,98.379997,99.440002,98.25,99.330002,43143000
2014-07-30,AAPL,89.348145,98.150002,98.699997,97.669998,98.440002,33010000
2014-07-31,AAPL,87.026825,95.599998,97.449997,95.330002,97.160004,56843000
2014-08-01,AAPL,87.509277,96.129997,96.620003,94.809998,94.900002,48511000
2014-08-04,AAPL,87.017715,95.589996,96.580002,95.169998,96.370003,39958000
2014-08-05,AAPL,86.589867,95.120003,95.68,94.360001,95.360001,55933000
2014-08-06,AAPL,86.444214,94.959999,95.480003,94.709999,94.75,38558000
2014-08-07,AAPL,86.435051,94.480003,95.949997,94.099998,94.93,46711000
2014-08-08,AAPL,86.672913,94.739998,94.82,93.279999,94.260002,41865000
2014-08-11,AAPL,87.81649,95.989998,96.080002,94.839996,95.269997,36585000
2014-08-12,AAPL,87.798195,95.970001,96.879997,95.610001,96.040001,33795000
2014-08-13,AAPL,88.960045,97.239998,97.239998,96.040001,96.150002,31916000
2014-08-14,AAPL,89.197899,97.5,97.57,96.800003,97.330002,28116000
2014-08-15,AAPL,89.637047,97.980003,98.190002,96.860001,97.900002,48951000
2014-08-18,AAPL,90.716583,99.160004,99.370003,97.980003,98.489998,47572000
2014-08-19,AAPL,91.96991,100.529999,100.68,99.32,99.410004,69399000
2014-08-20,AAPL,92.006516,100.57,101.089996,99.949997,100.440002,52699000
2014-08-21,AAPL,92.015656,100.580002,100.940002,100.110001,100.57,33478000
2014-08-22,AAPL,92.692642,101.32,101.470001,100.190002,100.290001,44184000
2014-08-25,AAPL,92.893921,101.540001,102.169998,101.279999,101.790001,40270000
2014-08-26,AAPL,92.299255,100.889999,101.5,100.860001,101.419998,33152000
2014-08-27,AAPL,93.43367,102.129997,102.57,100.699997,101.019997,52369000
2014-08-28,AAPL,93.543465,102.25,102.779999,101.559998,101.589996,68460000
2014-08-29,AAPL,93.772141,102.5,102.900002,102.199997,102.860001,44595000
2014-09-02,AAPL,94.504051,103.300003,103.739998,102.720001,103.059998,53564000
2014-09-03,AAPL,90.515305,98.940002,103.199997,98.580002,103.099998,125421000
2014-09-04,AAPL,89.765106,98.120003,100.089996,97.790001,98.849998,85718000
2014-09-05,AAPL,90.542747,98.970001,99.389999,98.309998,98.800003,58457000
2014-09-08,AAPL,89.984695,98.360001,99.309998,98.050003,99.300003,46356700
2014-09-09,AAPL,89.646179,97.989998,103.080002,96.139999,99.080002,189846300
2014-09-10,AAPL,92.399879,101,101.110001,97.760002,98.010002,100869600
2014-09-11,AAPL,92.793266,101.43,101.440002,99.620003,100.410004,62353100
2014-09-12,AAPL,93.0037,101.660004,102.190002,101.080002,101.209999,62626100
2014-09-15,AAPL,92.976242,101.629997,103.050003,101.440002,102.809998,61316500
2014-09-16,AAPL,92.271805,100.860001,101.260002,98.889999,99.800003,66908100
2014-09-17,AAPL,92.930489,101.580002,101.800003,100.589996,101.269997,60926500
2014-09-18,AAPL,93.12262,101.790001,102.349998,101.559998,101.93,37299400
2014-09-19,AAPL,92.363297,100.959999,102.349998,100.5,102.290001,70902400
2014-09-22,AAPL,92.454758,101.059998,102.139999,100.580002,101.800003,52788400
2014-09-23,AAPL,93.900253,102.639999,102.940002,100.540001,100.599998,63402200
2014-09-24,AAPL,93.086029,101.75,102.849998,101.199997,102.160004,60171800
2014-09-25,AAPL,89.536415,97.870003,100.709999,97.720001,100.510002,100092000
2014-09-26,AAPL,92.171188,100.75,100.75,98.400002,98.529999,62370500
2014-09-29,AAPL,91.585663,100.110001,100.440002,98.629997,98.650002,49766300
